ch,keV,net,fit,model,continuum_raw,Lu-176,Xray-Lu,continuum
1819,691.471,0.609,0.609,0.006,0.000,0.006,0.000,0.000
1820,691.856,0.495,0.495,0.006,0.000,0.006,0.000,0.000
1821,692.241,0.000,-0.636,0.006,0.000,0.006,0.000,0.000
1822,692.626,0.000,-0.375,0.006,0.000,0.006,0.000,0.000
1823,693.011,0.000,-0.636,0.006,0.000,0.006,0.000,0.000
1824,693.396,0.000,-0.359,0.007,0.000,0.007,0.000,0.000
1825,693.782,0.000,-0.701,0.007,0.000,0.007,0.000,0.000
1826,694.167,1.625,1.625,0.007,0.000,0.007,0.000,0.000
1827,694.552,0.000,-0.359,0.007,0.000,0.007,0.000,0.000
1828,694.937,0.544,0.544,0.007,0.000,0.007,0.000,0.000
1829,695.322,0.000,-0.522,0.007,0.000,0.007,0.000,0.000
1830,695.707,0.000,-0.522,0.007,0.000,0.007,0.000,0.000
1831,696.092,0.000,-0.293,0.008,0.000,0.008,0.000,0.000
1832,696.477,0.000,-0.473,0.008,0.000,0.008,0.000,0.000
1833,696.862,0.641,0.641,0.008,0.000,0.008,0.000,0.000
1834,697.247,0.527,0.527,0.008,0.000,0.008,0.000,0.000
1835,697.632,0.000,-0.310,0.008,0.000,0.008,0.000,0.000
1836,698.017,0.000,-0.391,0.008,0.000,0.008,0.000,0.000
1837,698.402,0.560,0.560,0.008,0.000,0.008,0.000,0.000
1838,698.787,0.000,-0.456,0.009,0.000,0.009,0.000,0.000
1839,699.172,0.000,-0.440,0.009,0.000,0.009,0.000,0.000
1840,699.557,0.000,-0.473,0.009,0.000,0.009,0.000,0.000
1841,699.942,0.000,-0.342,0.009,0.000,0.009,0.000,0.000
1842,700.327,0.000,-0.424,0.009,0.000,0.009,0.000,0.000
1843,700.712,0.000,-0.571,0.009,0.000,0.009,0.000,0.000
1844,701.097,0.000,-0.391,0.009,0.000,0.009,0.000,0.000
1845,701.482,0.000,-0.326,0.009,0.000,0.009,0.000,0.000
1846,701.867,0.511,0.511,0.009,0.000,0.009,0.000,0.000
1847,702.252,1.462,1.462,0.010,0.000,0.010,0.000,0.000
1848,702.638,0.000,-0.408,0.010,0.000,0.010,0.000,0.000
1849,703.023,0.000,-0.489,0.010,0.000,0.010,0.000,0.000
1850,703.408,0.000,-0.440,0.010,0.000,0.010,0.000,0.000
1851,703.793,0.560,0.560,0.010,0.000,0.010,0.000,0.000
1852,704.178,0.000,-0.505,0.010,0.000,0.010,0.000,0.000
1853,704.563,0.000,-0.408,0.010,0.000,0.010,0.000,0.000
1854,704.948,0.429,0.429,0.010,0.000,0.010,0.000,0.000
1855,705.333,0.000,-0.489,0.010,0.000,0.010,0.000,0.000
1856,705.718,0.000,-0.489,0.010,0.000,0.010,0.000,0.000
1857,706.103,0.560,0.560,0.010,0.000,0.010,0.000,0.000
1858,706.488,0.560,0.560,0.010,0.000,0.010,0.000,0.000
1859,706.873,0.000,-0.375,0.010,0.000,0.010,0.000,0.000
1860,707.258,0.527,0.527,0.011,0.000,0.011,0.000,0.000
1861,707.643,0.000,-0.391,0.011,0.000,0.011,0.000,0.000
1862,708.028,0.429,0.429,0.011,0.000,0.011,0.000,0.000
1863,708.413,0.000,-0.505,0.011,0.000,0.011,0.000,0.000
1864,708.798,0.658,0.658,0.011,0.000,0.011,0.000,0.000
1865,709.183,0.000,-0.440,0.011,0.000,0.011,0.000,0.000
1866,709.568,0.000,-0.261,0.011,0.000,0.011,0.000,0.000
1867,709.953,0.495,0.495,0.011,0.000,0.011,0.000,0.000
1868,710.338,0.000,-0.685,0.011,0.000,0.011,0.000,0.000
1869,710.723,0.674,0.674,0.011,0.000,0.011,0.000,0.000
1870,711.108,1.625,1.625,0.011,0.000,0.011,0.000,0.000
1871,711.494,0.000,-0.326,0.011,0.000,0.011,0.000,0.000
1872,711.879,0.000,-0.408,0.011,0.000,0.011,0.000,0.000
1873,712.264,0.000,-0.522,0.011,0.000,0.011,0.000,0.000
1874,712.649,0.609,0.609,0.011,0.000,0.011,0.000,0.000
1875,713.034,0.000,-0.375,0.011,0.000,0.011,0.000,0.000
1876,713.419,1.625,1.625,0.011,0.000,0.011,0.000,0.000
1877,713.804,0.000,-0.342,0.011,0.000,0.011,0.000,0.000
1878,714.189,0.000,-0.375,0.010,0.000,0.010,0.000,0.000
1879,714.574,0.609,0.609,0.010,0.000,0.010,0.000,0.000
1880,714.959,0.000,-0.310,0.010,0.000,0.010,0.000,0.000
1881,715.344,0.000,-0.489,0.010,0.000,0.010,0.000,0.000
1882,715.729,0.000,-0.359,0.010,0.000,0.010,0.000,0.000
1883,716.114,0.000,-0.391,0.010,0.000,0.010,0.000,0.000
1884,716.499,0.000,-0.440,0.010,0.000,0.010,0.000,0.000
1885,716.884,0.560,0.560,0.010,0.000,0.010,0.000,0.000
1886,717.269,0.000,-0.554,0.010,0.000,0.010,0.000,0.000
1887,717.654,2.429,2.429,0.010,0.000,0.010,0.000,0.000
1888,718.039,0.000,-0.440,0.010,0.000,0.010,0.000,0.000
1889,718.424,0.000,-0.408,0.010,0.000,0.010,0.000,0.000
1890,718.809,0.000,-0.375,0.010,0.000,0.010,0.000,0.000
1891,719.194,0.000,-0.538,0.009,0.000,0.009,0.000,0.000
1892,719.579,0.511,0.511,0.009,0.000,0.009,0.000,0.000
1893,719.964,0.000,-0.505,0.009,0.000,0.009,0.000,0.000
1894,720.350,0.000,-0.342,0.009,0.000,0.009,0.000,0.000
1895,720.735,0.000,-0.310,0.009,0.000,0.009,0.000,0.000
1896,721.120,1.609,1.609,0.009,0.000,0.009,0.000,0.000
1897,721.505,0.641,0.641,0.009,0.000,0.009,0.000,0.000
1898,721.890,0.658,0.658,0.009,0.000,0.009,0.000,0.000
1899,722.275,0.000,-0.375,0.009,0.000,0.009,0.000,0.000
1900,722.660,0.000,-0.522,0.008,0.000,0.008,0.000,0.000
1901,723.045,0.641,0.641,0.008,0.000,0.008,0.000,0.000
1902,723.430,1.592,1.592,0.008,0.000,0.008,0.000,0.000
1903,723.815,0.000,-0.424,0.008,0.000,0.008,0.000,0.000
1904,724.200,0.000,-0.310,0.008,0.000,0.008,0.000,0.000
1905,724.585,0.000,-0.424,0.008,0.000,0.008,0.000,0.000
1906,724.970,0.609,0.609,0.008,0.000,0.008,0.000,0.000
1907,725.355,0.000,-0.505,0.007,0.000,0.007,0.000,0.000
1908,725.740,0.000,-0.424,0.007,0.000,0.007,0.000,0.000
1909,726.125,0.000,-0.408,0.007,0.000,0.007,0.000,0.000
1910,726.510,0.000,-0.310,0.007,0.000,0.007,0.000,0.000
1911,726.895,0.000,-0.489,0.007,0.000,0.007,0.000,0.000
1912,727.280,0.560,0.560,0.007,0.000,0.007,0.000,0.000
1913,727.665,1.690,1.690,0.007,0.000,0.007,0.000,0.000
1914,728.050,0.000,-0.375,0.006,0.000,0.006,0.000,0.000
1915,728.435,0.000,-0.359,0.006,0.000,0.006,0.000,0.000
1916,728.820,0.000,-0.359,0.006,0.000,0.006,0.000,0.000
1917,729.206,0.576,0.576,0.006,0.000,0.006,0.000,0.000
1918,729.591,0.000,-0.456,0.006,0.000,0.006,0.000,0.000
1919,729.976,0.000,-0.522,0.006,0.000,0.006,0.000,0.000
1920,730.361,0.000,-0.489,0.006,0.000,0.006,0.000,0.000
1921,730.746,0.000,-0.293,0.005,0.000,0.005,0.000,0.000
1922,731.131,0.000,-0.440,0.005,0.000,0.005,0.000,0.000
1923,731.516,0.560,0.560,0.005,0.000,0.005,0.000,0.000
1924,731.901,0.000,-0.408,0.005,0.000,0.005,0.000,0.000
1925,732.286,0.000,-0.408,0.005,0.000,0.005,0.000,0.000
1926,732.671,0.000,-0.489,0.005,0.000,0.005,0.000,0.000
1927,733.056,0.511,0.511,0.005,0.000,0.005,0.000,0.000
1928,733.441,0.544,0.544,0.005,0.000,0.005,0.000,0.000
1929,733.826,0.592,0.592,0.004,0.000,0.004,0.000,0.000
1930,734.211,0.000,-0.326,0.004,0.000,0.004,0.000,0.000
1931,734.596,0.000,-0.408,0.004,0.000,0.004,0.000,0.000
1932,734.981,0.000,-0.391,0.004,0.000,0.004,0.000,0.000
1933,735.366,0.000,-0.293,0.004,0.000,0.004,0.000,0.000
1934,735.751,0.000,-0.342,0.004,0.000,0.004,0.000,0.000
1935,736.136,0.000,-0.293,0.004,0.000,0.004,0.000,0.000
1936,736.521,0.429,0.429,0.004,0.000,0.004,0.000,0.000
1937,736.906,0.000,-0.375,0.003,0.000,0.003,0.000,0.000
1938,737.291,0.641,0.641,0.003,0.000,0.003,0.000,0.000
1939,737.676,0.000,-0.408,0.003,0.000,0.003,0.000,0.000
1940,738.062,0.000,-0.261,0.003,0.000,0.003,0.000,0.000
1941,738.447,0.592,0.592,0.003,0.000,0.003,0.000,0.000
1942,738.832,0.000,-0.359,0.003,0.000,0.003,0.000,0.000
1943,739.217,0.000,-0.293,0.003,0.000,0.003,0.000,0.000
1944,739.602,0.000,-0.342,0.003,0.000,0.003,0.000,0.000
1945,739.987,0.000,-0.603,0.003,0.000,0.003,0.000,0.000
1946,740.372,0.000,-0.440,0.003,0.000,0.003,0.000,0.000
1947,740.757,0.511,0.511,0.002,0.000,0.002,0.000,0.000
1948,741.142,0.000,-0.391,0.002,0.000,0.002,0.000,0.000
1949,741.527,1.576,1.576,0.002,0.000,0.002,0.000,0.000
1950,741.912,0.000,-0.408,0.002,0.000,0.002,0.000,0.000
1951,742.297,0.000,-0.505,0.002,0.000,0.002,0.000,0.000
1952,742.682,0.495,0.495,0.002,0.000,0.002,0.000,0.000
1953,743.067,0.000,-0.310,0.002,0.000,0.002,0.000,0.000
1954,743.452,0.000,-0.375,0.002,0.000,0.002,0.000,0.000
1955,743.837,0.000,-0.310,0.002,0.000,0.002,0.000,0.000
1956,744.222,0.000,-0.342,0.002,0.000,0.002,0.000,0.000
1957,744.607,0.000,-0.408,0.002,0.000,0.002,0.000,0.000
1958,744.992,0.000,-0.522,0.002,0.000,0.002,0.000,0.000
1959,745.377,0.609,0.609,0.001,0.000,0.001,0.000,0.000
1960,745.762,0.000,-0.245,0.001,0.000,0.001,0.000,0.000
1961,746.147,0.000,-0.228,0.001,0.000,0.001,0.000,0.000
1962,746.532,0.511,0.511,0.001,0.000,0.001,0.000,0.000
1963,746.918,0.000,-0.424,0.001,0.000,0.001,0.000,0.000
1964,747.303,0.000,-0.326,0.001,0.000,0.001,0.000,0.000
1965,747.688,0.000,-0.391,0.001,0.000,0.001,0.000,0.000
1966,748.073,0.755,0.755,0.001,0.000,0.001,0.000,0.000
1967,748.458,0.000,-0.196,0.001,0.000,0.001,0.000,0.000
1968,748.843,0.000,-0.342,0.001,0.000,0.001,0.000,0.000
1969,749.228,0.000,-0.375,0.001,0.000,0.001,0.000,0.000
1970,749.613,0.000,-0.408,0.001,0.000,0.001,0.000,0.000
1971,749.998,0.000,-0.440,0.001,0.000,0.001,0.000,0.000
1972,750.383,0.609,0.609,0.001,0.000,0.001,0.000,0.000
1973,750.768,0.641,0.641,0.001,0.000,0.001,0.000,0.000
1974,751.153,0.000,-0.456,0.001,0.000,0.001,0.000,0.000
1975,751.538,0.000,-0.391,0.001,0.000,0.001,0.000,0.000
1976,751.923,0.000,-0.440,0.001,0.000,0.001,0.000,0.000
1977,752.308,0.000,-0.571,0.001,0.000,0.001,0.000,0.000
1978,752.693,0.000,-0.326,0.001,0.000,0.001,0.000,0.000
1979,753.078,0.000,-0.489,0.001,0.000,0.001,0.000,0.000
1980,753.463,1.625,1.625,0.001,0.000,0.001,0.000,0.000
1981,753.848,0.000,-0.522,0.001,0.000,0.001,0.000,0.000
1982,754.233,0.755,0.755,0.000,0.000,0.000,0.000,0.000
1983,754.618,0.000,-0.571,0.000,0.000,0.000,0.000,0.000
1984,755.003,0.592,0.592,0.000,0.000,0.000,0.000,0.000
1985,755.388,0.000,-0.408,0.000,0.000,0.000,0.000,0.000
1986,755.774,0.000,-0.668,0.000,0.000,0.000,0.000,0.000
1987,756.159,0.000,-0.391,0.000,0.000,0.000,0.000,0.000
1988,756.544,0.000,-0.326,0.000,0.000,0.000,0.000,0.000
1989,756.929,0.000,-0.326,0.000,0.000,0.000,0.000,0.000
1990,757.314,0.000,-0.522,0.000,0.000,0.000,0.000,0.000
1991,757.699,0.000,-0.277,0.000,0.000,0.000,0.000,0.000
1992,758.084,0.000,-0.359,0.000,0.000,0.000,0.000,0.000
1993,758.469,0.000,-0.424,0.000,0.000,0.000,0.000,0.000
1994,758.854,0.000,-0.424,0.000,0.000,0.000,0.000,0.000
1995,759.239,0.000,-0.261,0.000,0.000,0.000,0.000,0.000
1996,759.624,0.000,-0.391,0.000,0.000,0.000,0.000,0.000
1997,760.009,1.690,1.690,0.000,0.000,0.000,0.000,0.000
1998,760.394,0.000,-0.342,0.000,0.000,0.000,0.000,0.000
1999,760.779,0.674,0.674,0.000,0.000,0.000,0.000,0.000
2000,761.164,0.000,-0.456,0.000,0.000,0.000,0.000,0.000
2001,761.549,0.000,-0.522,0.000,0.000,0.000,0.000,0.000
2002,761.934,0.544,0.544,0.000,0.000,0.000,0.000,0.000
2003,762.319,0.000,-0.277,0.000,0.000,0.000,0.000,0.000
2004,762.704,0.000,-0.505,0.000,0.000,0.000,0.000,0.000
2005,763.089,0.000,-0.717,0.000,0.000,0.000,0.000,0.000
2006,763.474,0.000,-0.456,0.000,0.000,0.000,0.000,0.000
2007,763.859,0.000,-0.456,0.000,0.000,0.000,0.000,0.000
2008,764.244,0.000,-0.456,0.000,0.000,0.000,0.000,0.000
2009,764.630,0.000,-0.391,0.000,0.000,0.000,0.000,0.000
2010,765.015,0.000,-0.391,0.000,0.000,0.000,0.000,0.000
2011,765.400,0.000,-0.359,0.000,0.000,0.000,0.000,0.000
2012,765.785,0.788,0.788,0.000,0.000,0.000,0.000,0.000
2013,766.170,0.000,-0.424,0.000,0.000,0.000,0.000,0.000
2014,766.555,1.658,1.658,0.000,0.000,0.000,0.000,0.000
2015,766.940,0.641,0.641,0.000,0.000,0.000,0.000,0.000
2016,767.325,0.000,-0.456,0.000,0.000,0.000,0.000,0.000
2017,767.710,1.674,1.674,0.000,0.000,0.000,0.000,0.000
2018,768.095,0.641,0.641,0.000,0.000,0.000,0.000,0.000
2019,768.480,0.674,0.674,0.000,0.000,0.000,0.000,0.000
2020,768.865,1.495,1.495,0.000,0.000,0.000,0.000,0.000
2021,769.250,0.674,0.674,0.000,0.000,0.000,0.000,0.000
2022,769.635,0.000,-0.391,0.000,0.000,0.000,0.000,0.000
2023,770.020,0.625,0.625,0.000,0.000,0.000,0.000,0.000
2024,770.405,0.609,0.609,0.000,0.000,0.000,0.000,0.000
2025,770.790,0.000,-0.505,0.000,0.000,0.000,0.000,0.000
2026,771.175,0.592,0.592,0.000,0.000,0.000,0.000,0.000
2027,771.560,0.000,-0.522,0.000,0.000,0.000,0.000,0.000
2028,771.945,0.000,-0.522,0.000,0.000,0.000,0.000,0.000
2029,772.330,0.690,0.690,0.000,0.000,0.000,0.000,0.000
2030,772.715,0.000,-0.473,0.000,0.000,0.000,0.000,0.000
2031,773.100,0.000,-0.440,0.000,0.000,0.000,0.000,0.000
2032,773.486,0.000,-0.342,0.000,0.000,0.000,0.000,0.000
2033,773.871,0.674,0.674,0.000,0.000,0.000,0.000,0.000
2034,774.256,0.000,-0.342,0.000,0.000,0.000,0.000,0.000
2035,774.641,0.658,0.658,0.000,0.000,0.000,0.000,0.000
2036,775.026,0.000,-0.375,0.000,0.000,0.000,0.000,0.000
2037,775.411,0.000,-0.375,0.000,0.000,0.000,0.000,0.000
2038,775.796,0.560,0.560,0.000,0.000,0.000,0.000,0.000
2039,776.181,2.625,2.625,0.000,0.000,0.000,0.000,0.000
2040,776.566,0.658,0.658,0.000,0.000,0.000,0.000,0.000
2041,776.951,0.000,-0.310,0.000,0.000,0.000,0.000,0.000
2042,777.336,0.000,-0.277,0.000,0.000,0.000,0.000,0.000
2043,777.721,0.495,0.495,0.000,0.000,0.000,0.000,0.000
2044,778.106,0.625,0.625,0.000,0.000,0.000,0.000,0.000
2045,778.491,0.641,0.641,0.000,0.000,0.000,0.000,0.000
2046,778.876,0.000,-0.293,0.000,0.000,0.000,0.000,0.000
2047,779.261,0.000,-0.277,0.000,0.000,0.000,0.000,0.000
2048,779.646,0.658,0.658,0.000,0.000,0.000,0.000,0.000
2049,780.031,0.000,-0.310,0.000,0.000,0.000,0.000,0.000
2050,780.416,1.707,1.707,0.000,0.000,0.000,0.000,0.000
2051,780.801,0.000,-0.391,0.000,0.000,0.000,0.000,0.000
2052,781.186,1.755,1.755,0.000,0.000,0.000,0.000,0.000
