spectrum,E_keV,eps
RC103_Co60,1240.0,0.000360436
RC103_Co60,1260.0,0.000353182
RC103_Co60,1280.0,0.000346212
RC103_Co60,1300.0,0.00033951
RC103_Co60,1320.0,0.000333058
RC103_Co60,1340.0,0.000326843
RC103_Co60,1360.0,0.00032085
RC103_Co60,1380.0,0.000315066
RC103_Co60,1400.0,0.000309482
RC103_Co60,1420.0,0.000304085
RC103_Co60,1440.0,0.000298866
RC103_Co60,1460.0,0.000293816
RC103_Co60,1480.0,0.000288926
RC103_Co60,1500.0,0.000284189
RC103_Co60,1520.0,0.000279597
RC103_Co60,1540.0,0.000275144
RC103_Co60,1560.0,0.000270823
RC103_Co60,1580.0,0.000266628
RC103_Co60,1600.0,0.000262554
RC103_Co60,1620.0,0.000258597
RC103_Co60,1640.0,0.00025475
RC103_Co60,1660.0,0.00025101
RC103_Co60,1680.0,0.000247373
RC103_Co60,1700.0,0.000243834
RC103_Co60,1720.0,0.00024039
RC103_Co60,1740.0,0.000237038
RC103_Co60,1760.0,0.000233774
RC103_Co60,1780.0,0.000230595
RC103_Co60,1800.0,0.000227499
RC103_Co60,1820.0,0.000224482
RC103_Co60,1840.0,0.000221543
RC103_Co60,1860.0,0.000218678
RC103_Co60,1880.0,0.000215886
RC103_Co60,1900.0,0.000213164
RC103_Co60,1920.0,0.00021051
RC103_Co60,1940.0,0.000207923
RC103_Co60,1960.0,0.0002054
RC103_Co60,1980.0,0.00020294
RC103_Co60,2000.0,0.000200541
RC103_Co60,2020.0,0.000198201
RC103_Co60,2040.0,0.000195919
RC103_Co60,2060.0,0.000193694
RC103_Co60,2080.0,0.000191524
RC103_Co60,2100.0,0.000189407
RC103_Co60,2120.0,0.000187344
RC103_Co60,2140.0,0.000185331
RC103_Co60,2160.0,0.000183369
RC103_Co60,2180.0,0.000181456
RC103_Co60,2200.0,0.000179591
RC103_Co60,2220.0,0.000177773
RC103_Co60,2240.0,0.000176001
RC103_Co60,2260.0,0.000174274
RC103_Co60,2280.0,0.000172591
RC103_Co60,2300.0,0.000170952
RC103_Co60,2320.0,0.000169355
RC103_Co60,2340.0,0.0001678
RC103_Co60,2360.0,0.000166286
RC103_Co60,2380.0,0.000164813
RC103_Co60,2400.0,0.000163378
RC103_Co60,2420.0,0.000161983
RC103_Co60,2440.0,0.000160626
RC103_Co60,2460.0,0.000159307
RC103_Co60,2480.0,0.000158025
RC103_Co60,2500.0,0.000156779
RC103_Co60,2520.0,0.000155569
RC103_Co60,2540.0,0.000154394
RC103_Co60,2560.0,0.000153254
RC103_Co60,2580.0,0.000152149
RC103_Co60,2600.0,0.000151077
RC103_Co60,2620.0,0.000150039
RC103_Co60,2640.0,0.000149034
RC103_Co60,2660.0,0.000148061
RC103_Co60,2680.0,0.00014712
RC103_Co60,2700.0,0.000146211
RC103_Co60,2720.0,0.000145334
RC103_Co60,2740.0,0.000144487
RC103_Co60,2760.0,0.000143671
RC103_Co60,2780.0,0.000142886
RC103_Co60,2800.0,0.000142131
RC103_Co60,2820.0,0.000141405
RC103_Co60,2840.0,0.000140709
RC103_Co60,2860.0,0.000140042
RC103_Co60,2880.0,0.000139404
RC103_Co60,2900.0,0.000138795
RC103_Co60,2920.0,0.000138215
RC103_Co60,2940.0,0.000137663
RC103_Co60,2960.0,0.000137139
RC103_Co60,2980.0,0.000136643
RC103_Co60,3000.0,0.000136175
RC103_Co60,3020.0,0.000135734
RC103_K40,20.0,0.0455616
RC103_K40,40.0,0.00276634
RC103_K40,60.0,0.00224553
RC103_K40,80.0,0.00245127
RC103_K40,100.0,0.00258054
RC103_K40,120.0,0.00253231
RC103_K40,140.0,0.00235113
RC103_K40,160.0,0.00210443
RC103_K40,180.0,0.00184289
RC103_K40,200.0,0.00159543
RC103_K40,220.0,0.00137502
RC103_K40,240.0,0.00118519
RC103_K40,260.0,0.00102467
RC103_K40,280.0,0.000890194
RC103_K40,300.0,0.000777951
RC103_K40,320.0,0.000684258
RC103_K40,340.0,0.000605868
RC103_K40,360.0,0.000540029
RC103_K40,380.0,0.000484469
RC103_K40,400.0,0.000437333
RC103_K40,420.0,0.000397121
RC103_K40,440.0,0.000362618
RC103_K40,460.0,0.000332845
RC103_K40,480.0,0.000307006
RC103_K40,500.0,0.000284457
RC103_K40,520.0,0.000264674
RC103_K40,540.0,0.000247225
RC103_K40,560.0,0.000231757
RC103_K40,580.0,0.000217979
RC103_K40,600.0,0.000205648
RC103_K40,620.0,0.000194563
RC103_K40,640.0,0.000184554
RC103_K40,660.0,0.000175479
RC103_K40,680.0,0.000167218
RC103_K40,700.0,0.00015967
RC103_K40,720.0,0.000152747
RC103_K40,740.0,0.000146376
RC103_K40,760.0,0.000140493
RC103_K40,780.0,0.000135044
RC103_K40,800.0,0.00012998
RC103_K40,820.0,0.000125261
RC103_K40,840.0,0.000120852
RC103_K40,860.0,0.000116721
RC103_K40,880.0,0.000112841
RC103_K40,900.0,0.000109188
RC103_K40,920.0,0.000105741
RC103_K40,940.0,0.000102482
RC103_K40,960.0,9.93941e-05
RC103_K40,980.0,9.64633e-05
RC103_K40,1000.0,9.36766e-05
RC103_K40,1020.0,9.10224e-05
RC103_K40,1040.0,8.84907e-05
RC103_K40,1060.0,8.60723e-05
RC103_K40,1080.0,8.37591e-05
RC103_K40,1100.0,8.15437e-05
RC103_K40,1120.0,7.94195e-05
RC103_K40,1140.0,7.73807e-05
RC103_K40,1160.0,7.54218e-05
RC103_K40,1180.0,7.3538e-05
RC103_K40,1200.0,7.17249e-05
RC103_K40,1220.0,6.99785e-05
RC103_K40,1240.0,6.82951e-05
RC103_K40,1260.0,6.66715e-05
RC103_K40,1280.0,6.51046e-05
RC103_K40,1300.0,6.35915e-05
RC103_K40,1320.0,6.21299e-05
RC103_K40,1340.0,6.07171e-05
RC103_K40,1360.0,5.93512e-05
RC103_K40,1380.0,5.80301e-05
RC103_K40,1400.0,5.67519e-05
RC103_K40,1420.0,5.55149e-05
RC103_K40,1440.0,5.43175e-05
RC103_K40,1460.0,5.31581e-05
RC103_K40,1480.0,5.20353e-05
RC103_K40,1500.0,5.09479e-05
RC103_K40,1520.0,4.98946e-05
RC103_K40,1540.0,4.88741e-05
RC103_K40,1560.0,4.78855e-05
RC103_K40,1580.0,4.69277e-05
RC103_K40,1600.0,4.59996e-05
RC103_K40,1620.0,4.51004e-05
RC103_K40,1640.0,4.42291e-05
RC103_K40,1660.0,4.33849e-05
RC103_K40,1680.0,4.25671e-05
RC103_K40,1700.0,4.17748e-05
RC103_K40,1720.0,4.10072e-05
RC103_K40,1740.0,4.02638e-05
RC103_K40,1760.0,3.95438e-05
RC103_K40,1780.0,3.88465e-05
RC103_K40,1800.0,3.81715e-05
RC103_K40,1820.0,3.7518e-05
RC103_K40,1840.0,3.68855e-05
RC103_K40,1860.0,3.62734e-05
RC103_K40,1880.0,3.56813e-05
RC103_K40,1900.0,3.51086e-05
RC103_K40,1920.0,3.45548e-05
RC103_K40,1940.0,3.40195e-05
RC103_K40,1960.0,3.35022e-05
RC103_K40,1980.0,3.30024e-05
RC103_K40,2000.0,3.25198e-05
RC103_K40,2020.0,3.2054e-05
RC103_K40,2040.0,3.16045e-05
RC103_K40,2060.0,3.11711e-05
RC103_K40,2080.0,3.07532e-05
RC103_K40,2100.0,3.03507e-05
RC103_K40,2120.0,2.99631e-05
RC103_K40,2140.0,2.95901e-05
RC103_K40,2160.0,2.92315e-05
RC103_K40,2180.0,2.88869e-05
RC103_K40,2200.0,2.85561e-05
RC103_K40,2220.0,2.82388e-05
RC103_K40,2240.0,2.79348e-05
RC103_K40,2260.0,2.76437e-05
RC103_K40,2280.0,2.73654e-05
RC103_K40,2300.0,2.70996e-05
RC103_K40,2320.0,2.68462e-05
RC103_K40,2340.0,2.6605e-05
RC103_K40,2360.0,2.63756e-05
RC103_K40,2380.0,2.61581e-05
RC103_K40,2400.0,2.59522e-05
RC103_K40,2420.0,2.57577e-05
RC103_K40,2440.0,2.55746e-05
RC103_K40,2460.0,2.54026e-05
RC103_K40,2480.0,2.52417e-05
RC103_K40,2500.0,2.50918e-05
RC103_K40,2520.0,2.49527e-05
RC103_K40,2540.0,2.48243e-05
RC103_K40,2560.0,2.47067e-05
RC103_K40,2580.0,2.45997e-05
RC103_K40,2600.0,2.45032e-05
RC103_K40,2620.0,2.44173e-05
RC103_K40,2640.0,2.43419e-05
RC103_K40,2660.0,2.42769e-05
RC103_K40,2680.0,2.42223e-05
RC103_K40,2700.0,2.41782e-05
RC103_K40,2720.0,2.41446e-05
RC103_K40,2740.0,2.41215e-05
RC103_K40,2760.0,2.41088e-05
RC103_K40,2780.0,2.41068e-05
RC103_K40,2800.0,2.41154e-05
RC103_K40,2820.0,2.41347e-05
RC103_K40,2840.0,2.41647e-05
RC103_K40,2860.0,2.42057e-05
RC103_K40,2880.0,2.42577e-05
RC103_K40,2900.0,2.43208e-05
RC103_K40,2920.0,2.43952e-05
RC103_K40,2940.0,2.4481e-05
RC103_K40,2960.0,2.45784e-05
RC103_K40,2980.0,2.46877e-05
RC103_K40,3000.0,2.48089e-05
RC103_Th232WT20,20.0,0.00243683
RC103_Th232WT20,40.0,0.00932679
RC103_Th232WT20,60.0,0.0119034
RC103_Th232WT20,80.0,0.0133467
RC103_Th232WT20,100.0,0.0136679
RC103_Th232WT20,120.0,0.0131107
RC103_Th232WT20,140.0,0.0120386
RC103_Th232WT20,160.0,0.0107541
RC103_Th232WT20,180.0,0.00945206
RC103_Th232WT20,200.0,0.0082373
RC103_Th232WT20,220.0,0.00715482
RC103_Th232WT20,240.0,0.00621537
RC103_Th232WT20,260.0,0.00541217
RC103_Th232WT20,280.0,0.00473086
RC103_Th232WT20,300.0,0.00415489
RC103_Th232WT20,320.0,0.00366818
RC103_Th232WT20,340.0,0.00325627
RC103_Th232WT20,360.0,0.00290667
RC103_Th232WT20,380.0,0.00260887
RC103_Th232WT20,400.0,0.00235415
RC103_Th232WT20,420.0,0.00213529
RC103_Th232WT20,440.0,0.00194637
RC103_Th232WT20,460.0,0.00178254
RC103_Th232WT20,480.0,0.0016398
RC103_Th232WT20,500.0,0.00151486
RC103_Th232WT20,520.0,0.00140501
RC103_Th232WT20,540.0,0.00130801
RC103_Th232WT20,560.0,0.00122199
RC103_Th232WT20,580.0,0.0011454
RC103_Th232WT20,600.0,0.00107694
RC103_Th232WT20,620.0,0.00101551
RC103_Th232WT20,640.0,0.000960187
RC103_Th232WT20,660.0,0.000910192
RC103_Th232WT20,680.0,0.00086486
RC103_Th232WT20,700.0,0.000823623
RC103_Th232WT20,720.0,0.000785994
RC103_Th232WT20,740.0,0.000751556
RC103_Th232WT20,760.0,0.000719947
RC103_Th232WT20,780.0,0.000690856
RC103_Th232WT20,800.0,0.00066401
RC103_Th232WT20,820.0,0.000639175
RC103_Th232WT20,840.0,0.000616142
RC103_Th232WT20,860.0,0.000594731
RC103_Th232WT20,880.0,0.000574782
RC103_Th232WT20,900.0,0.000556155
RC103_Th232WT20,920.0,0.000538727
RC103_Th232WT20,940.0,0.000522386
RC103_Th232WT20,960.0,0.000507036
RC103_Th232WT20,980.0,0.000492589
RC103_Th232WT20,1000.0,0.000478967
RC103_Th232WT20,1020.0,0.000466102
RC103_Th232WT20,1040.0,0.000453931
RC103_Th232WT20,1060.0,0.000442399
RC103_Th232WT20,1080.0,0.000431454
RC103_Th232WT20,1100.0,0.000421052
RC103_Th232WT20,1120.0,0.000411152
RC103_Th232WT20,1140.0,0.000401716
RC103_Th232WT20,1160.0,0.000392711
RC103_Th232WT20,1180.0,0.000384108
RC103_Th232WT20,1200.0,0.000375877
RC103_Th232WT20,1220.0,0.000367994
RC103_Th232WT20,1240.0,0.000360436
RC103_Th232WT20,1260.0,0.000353182
RC103_Th232WT20,1280.0,0.000346212
RC103_Th232WT20,1300.0,0.00033951
RC103_Th232WT20,1320.0,0.000333058
RC103_Th232WT20,1340.0,0.000326843
RC103_Th232WT20,1360.0,0.00032085
RC103_Th232WT20,1380.0,0.000315066
RC103_Th232WT20,1400.0,0.000309482
RC103_Th232WT20,1420.0,0.000304085
RC103_Th232WT20,1440.0,0.000298866
RC103_Th232WT20,1460.0,0.000293816
RC103_Th232WT20,1480.0,0.000288926
RC103_Th232WT20,1500.0,0.000284189
RC103_Th232WT20,1520.0,0.000279597
RC103_Th232WT20,1540.0,0.000275144
RC103_Th232WT20,1560.0,0.000270823
RC103_Th232WT20,1580.0,0.000266628
RC103_Th232WT20,1600.0,0.000262554
RC103_Th232WT20,1620.0,0.000258597
RC103_Th232WT20,1640.0,0.00025475
RC103_Th232WT20,1660.0,0.00025101
RC103_Th232WT20,1680.0,0.000247373
RC103_Th232WT20,1700.0,0.000243834
RC103_Th232WT20,1720.0,0.00024039
RC103_Th232WT20,1740.0,0.000237038
RC103_Th232WT20,1760.0,0.000233774
RC103_Th232WT20,1780.0,0.000230595
RC103_Th232WT20,1800.0,0.000227499
RC103_Th232WT20,1820.0,0.000224482
RC103_Th232WT20,1840.0,0.000221543
RC103_Th232WT20,1860.0,0.000218678
RC103_Th232WT20,1880.0,0.000215886
RC103_Th232WT20,1900.0,0.000213164
RC103_Th232WT20,1920.0,0.00021051
RC103_Th232WT20,1940.0,0.000207923
RC103_Th232WT20,1960.0,0.0002054
RC103_Th232WT20,1980.0,0.00020294
RC103_Th232WT20,2000.0,0.000200541
RC103_Th232WT20,2020.0,0.000198201
RC103_Th232WT20,2040.0,0.000195919
RC103_Th232WT20,2060.0,0.000193694
RC103_Th232WT20,2080.0,0.000191524
RC103_Th232WT20,2100.0,0.000189407
RC103_Th232WT20,2120.0,0.000187344
RC103_Th232WT20,2140.0,0.000185331
RC103_Th232WT20,2160.0,0.000183369
RC103_Th232WT20,2180.0,0.000181456
RC103_Th232WT20,2200.0,0.000179591
RC103_Th232WT20,2220.0,0.000177773
RC103_Th232WT20,2240.0,0.000176001
RC103_Th232WT20,2260.0,0.000174274
RC103_Th232WT20,2280.0,0.000172591
RC103_Th232WT20,2300.0,0.000170952
RC103_Th232WT20,2320.0,0.000169355
RC103_Th232WT20,2340.0,0.0001678
RC103_Th232WT20,2360.0,0.000166286
RC103_Th232WT20,2380.0,0.000164813
RC103_Th232WT20,2400.0,0.000163378
RC103_Th232WT20,2420.0,0.000161983
RC103_Th232WT20,2440.0,0.000160626
RC103_Th232WT20,2460.0,0.000159307
RC103_Th232WT20,2480.0,0.000158025
RC103_Th232WT20,2500.0,0.000156779
RC103_Th232WT20,2520.0,0.000155569
RC103_Th232WT20,2540.0,0.000154394
RC103_Th232WT20,2560.0,0.000153254
RC103_Th232WT20,2580.0,0.000152149
RC103_Th232WT20,2600.0,0.000151077
RC103_Th232WT20,2620.0,0.000150039
RC103_Th232WT20,2640.0,0.000149034
RC103_Th232WT20,2660.0,0.000148061
RC103_Th232WT20,2680.0,0.00014712
RC103_Th232WT20,2700.0,0.000146211
RC103_Th232WT20,2720.0,0.000145334
RC103_Th232WT20,2740.0,0.000144487
RC103_Th232WT20,2760.0,0.000143671
RC103_Th232WT20,2780.0,0.000142886
RC103_Th232WT20,2800.0,0.000142131
RC103_Th232WT20,2820.0,0.000141405
RC103_Th232WT20,2840.0,0.000140709
RC103_Th232WT20,2860.0,0.000140042
RC103_Th232WT20,2880.0,0.000139404
RC103_Th232WT20,2900.0,0.000138795
RC103_Th232WT20,2920.0,0.000138215
RC103_Th232WT20,2940.0,0.000137663
RC103_Th232WT20,2960.0,0.000137139
RC103_Th232WT20,2980.0,0.000136643
RC103_Th232WT20,3000.0,0.000136175
RC103_Th232WT20,3020.0,0.000135734
