ch,keV,net,fit,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb
223,70.731,65723.793,65723.793,70968.182,12546.500,6519.076,5030.847,10556.022,712.713,298.636,87.318,5.403,1.523,47756.524
224,71.112,67885.713,67885.713,71346.236,12678.358,6595.630,5078.222,11048.788,718.485,304.069,91.459,5.484,1.331,47502.647
225,71.493,69535.535,69535.535,71207.816,12810.215,6672.730,5119.766,11516.064,724.021,309.858,96.281,5.565,1.200,46762.210
226,71.874,70918.603,70918.603,70569.704,12942.073,6750.166,5155.674,11950.091,729.367,316.045,101.936,5.647,1.112,45559.543
227,72.255,71915.240,71915.240,69464.892,13073.930,6827.743,5186.348,12343.420,734.573,322.675,108.592,5.729,1.055,43934.632
228,72.636,72296.728,72296.728,67940.818,13205.788,6905.283,5212.378,12689.099,739.690,329.793,116.433,5.811,1.020,41941.186
229,73.017,72998.910,72998.910,66056.906,13337.645,6982.640,5234.508,12980.859,744.768,337.446,125.652,5.893,0.998,39644.014
230,73.398,72851.936,72851.936,63881.605,13469.502,7059.711,5253.604,13213.304,749.854,345.679,136.449,5.975,0.986,37115.914
231,73.779,71717.981,71717.981,61489.132,13601.360,7136.446,5270.609,13382.095,754.989,354.531,149.020,6.057,0.979,34434.279
232,74.160,70864.655,70864.655,58956.172,13733.217,7212.854,5286.498,13484.136,760.207,364.034,163.552,6.138,0.975,31677.648
233,74.541,69192.827,69192.827,56358.706,13865.075,7289.015,5302.242,13517.747,765.533,374.213,180.208,6.219,0.973,28922.426
234,74.922,68047.090,68047.090,53769.182,13996.932,7365.083,5318.763,13482.813,770.985,385.076,199.119,6.298,0.972,26239.941
235,75.303,65896.223,65896.223,51254.142,14128.790,7441.292,5336.903,13380.911,776.575,396.618,220.365,6.377,0.970,23693.998
236,75.683,63298.488,63298.488,48872.391,14260.647,7517.957,5357.397,13215.378,782.307,408.813,243.968,6.455,0.968,21339.013
237,76.064,60988.642,60988.642,46673.734,14392.505,7595.479,5380.857,12991.326,788.178,421.617,269.873,6.532,0.965,19218.773
238,76.445,58676.674,58676.674,44698.274,14524.362,7674.337,5407.761,12715.584,794.182,434.961,297.937,6.609,0.962,17365.805
239,76.826,55737.398,55737.398,42976.184,14656.220,7755.096,5438.447,12396.560,800.309,448.757,327.925,6.684,0.959,15801.308
240,77.206,53762.097,53762.097,41527.902,14788.077,7838.397,5473.126,12044.022,806.546,462.894,359.501,6.760,0.956,14535.562
241,77.587,51275.822,51275.822,40364.619,14919.935,7924.959,5511.885,11668.796,812.879,477.243,392.226,6.834,0.952,13568.707
242,77.967,49116.887,49116.887,39488.987,15051.792,8015.565,5554.706,11282.407,819.290,491.659,425.566,6.908,0.949,12891.795
243,78.348,46587.860,46587.860,38895.938,15183.650,8111.066,5601.485,10896.662,825.763,505.989,458.902,6.982,0.946,12488.000
244,78.728,44970.443,44970.443,38573.565,15315.507,8212.361,5652.051,10523.208,832.277,520.073,491.547,7.056,0.943,12333.905
245,79.109,43696.397,43696.397,38504.010,15447.365,8320.389,5706.184,10173.090,838.811,533.754,522.763,7.130,0.941,12400.802
246,79.489,42097.104,42097.104,38664.327,15579.222,8436.111,5763.635,9856.325,845.343,546.885,551.795,7.204,0.940,12655.942
247,79.869,40971.311,40971.311,39027.336,15711.080,8560.490,5824.142,9581.532,851.846,559.334,577.895,7.279,0.940,13063.730
248,80.250,40629.829,40629.829,39562.450,15842.937,8694.465,5887.440,9355.618,858.292,570.991,600.357,7.354,0.941,13586.844
249,80.630,40270.362,40270.362,40236.514,15974.795,8838.922,5953.275,9183.551,864.650,581.776,618.545,7.430,0.942,14187.273
250,81.010,39657.283,39657.283,41014.656,16106.652,8994.664,6021.407,9068.226,870.884,591.637,631.926,7.507,0.945,14827.307
251,81.391,39955.708,39955.708,41861.168,16238.510,9162.371,6091.612,9010.419,876.959,600.562,640.095,7.584,0.949,15470.463
252,81.771,40222.078,40222.078,42740.412,16370.367,9342.566,6163.683,9008.836,882.835,608.568,642.794,7.663,0.954,16082.357
253,82.151,40120.441,40120.441,43617.746,16502.224,9535.576,6237.425,9060.241,888.473,615.712,639.928,7.743,0.960,16631.531
254,82.531,40540.893,40540.893,44460.436,16634.082,9741.495,6312.649,9159.657,893.837,622.078,631.567,7.824,0.968,17090.202
255,82.911,41039.372,41039.372,45238.536,16765.939,9960.151,6389.167,9300.632,898.890,627.777,617.950,7.907,0.976,17434.924
256,83.291,41656.591,41656.591,45925.683,16897.797,10191.076,6466.781,9475.535,903.604,632.940,599.467,7.991,0.986,17647.140
257,83.671,42031.221,42031.221,46499.773,17029.654,10433.488,6545.273,9675.887,907.957,637.710,576.644,8.077,0.997,17713.575
258,84.051,42597.703,42597.703,46943.481,17161.512,10686.270,6624.400,9892.709,911.935,642.234,550.117,8.165,1.010,17626.474
259,84.431,43209.378,43209.378,47244.585,17293.369,10947.971,6703.884,10116.855,915.537,646.652,520.603,8.255,1.024,17383.635
260,84.811,43543.369,43543.369,47396.090,17425.227,11216.810,6783.408,10339.339,918.775,651.095,488.866,8.348,1.040,16988.239
261,85.191,43913.021,43913.021,47396.129,17557.084,11490.697,6862.612,10551.634,921.674,655.670,455.685,8.442,1.057,16448.483
262,85.571,43888.646,43888.646,47247.654,17688.942,11767.258,6941.095,10745.934,924.275,660.461,421.823,8.540,1.076,15777.019
263,85.951,44242.288,44242.288,46957.952,17820.799,12043.881,7018.415,10915.371,926.631,665.518,387.994,8.640,1.097,14990.228
264,86.331,44738.523,44738.523,46537.990,17952.657,12317.766,7094.102,11054.189,928.813,670.859,354.844,8.744,1.120,14107.374
265,86.710,45014.138,45014.138,46001.664,18084.514,12585.989,7167.660,11157.863,930.900,676.470,322.930,8.851,1.146,13149.674
266,87.090,44916.578,44916.578,45184.825,18036.218,12771.034,7185.852,11183.555,924.956,678.885,292.352,8.874,1.163,12137.971
267,87.470,44438.738,44438.738,44284.903,17987.921,12944.295,7200.733,11169.009,919.074,681.436,263.822,8.901,1.183,11096.268
268,87.850,43711.251,43711.251,43319.649,17939.625,13102.924,7211.836,11113.611,913.359,684.018,237.581,8.932,1.205,10046.001
269,88.229,43398.066,43398.066,42306.562,17891.328,13244.252,7218.734,11017.959,907.913,686.505,213.769,8.967,1.229,9007.051
270,88.609,43137.204,43137.204,41262.265,17843.032,13365.853,7221.054,10883.749,902.839,688.760,192.433,9.006,1.256,7997.134
271,88.988,42720.155,42720.155,40202.024,17794.735,13465.624,7218.490,10713.635,898.230,690.635,173.538,9.050,1.286,7031.354
272,89.368,42164.384,42164.384,39139.392,17746.439,13541.839,7210.822,10511.067,894.169,691.983,156.988,9.098,1.318,6121.926
273,89.747,41142.785,41142.785,38086.009,17698.142,13593.205,7197.922,10280.117,890.729,692.665,142.631,9.150,1.353,5278.056
274,90.127,40258.734,40258.734,37051.524,17649.846,13618.904,7179.762,10025.298,887.962,692.552,130.282,9.207,1.389,4505.986
275,90.506,39418.925,39418.925,36043.643,17601.549,13618.618,7156.420,9751.391,885.906,691.535,119.735,9.268,1.427,3809.161
276,90.886,38085.115,38085.115,35068.266,17553.253,13592.543,7128.082,9463.279,884.580,689.526,110.774,9.333,1.467,3188.501
277,91.265,37745.119,37745.119,34129.697,17504.956,13541.386,7095.034,9165.802,883.982,686.465,103.185,9.402,1.508,2642.753
278,91.644,36641.465,36641.465,33230.890,17456.660,13466.349,7057.663,8863.626,884.094,682.321,96.763,9.474,1.549,2168.872
279,92.024,35581.789,35581.789,32373.722,17408.363,13369.097,7016.441,8561.137,884.881,677.089,91.319,9.549,1.591,1762.440
280,92.403,34433.987,34433.987,31559.259,17360.067,13251.711,6971.916,8262.363,886.294,670.799,86.684,9.626,1.633,1418.057
281,92.782,33600.077,33600.077,30787.993,17311.770,13116.628,6924.698,7970.914,888.270,663.506,82.712,9.704,1.674,1129.711
282,93.161,32452.511,32452.511,30060.052,17263.474,12966.574,6875.442,7689.943,890.739,655.291,79.278,9.784,1.715,891.112
283,93.541,31727.719,31727.719,29375.365,17215.177,12804.488,6824.827,7422.133,893.624,646.261,76.280,9.864,1.754,695.961
284,93.920,30766.787,30766.787,28733.776,17166.881,12633.437,6773.546,7169.692,896.845,636.539,73.635,9.944,1.792,538.172
285,94.299,29538.788,29538.788,28135.115,17118.584,12456.533,6722.283,6934.366,900.324,626.266,71.281,10.023,1.828,412.039
286,94.678,29073.726,29073.726,27579.229,17070.288,12276.853,6671.694,6717.459,903.983,615.592,69.169,10.100,1.863,312.345
287,95.057,28293.858,28293.858,27065.973,17021.991,12097.352,6622.401,6519.865,907.751,604.673,67.263,10.176,1.896,234.426
288,95.436,27016.851,27016.851,26595.176,16973.695,11920.800,6574.967,6342.093,911.564,593.666,65.539,10.249,1.928,174.200
289,95.815,26627.519,26627.519,26166.592,16925.398,11749.709,6529.894,6184.309,915.367,582.723,63.980,10.320,1.958,128.163
290,96.194,25847.676,25847.676,25779.835,16877.102,11586.285,6487.607,6046.366,919.112,571.991,62.574,10.389,1.987,93.356
291,96.573,25299.579,25299.579,25434.315,16828.805,11432.385,6448.451,5927.837,922.763,561.603,61.314,10.454,2.015,67.327
292,96.952,24380.460,24380.460,25129.182,16780.509,11289.488,6412.683,5828.048,926.291,551.680,60.195,10.517,2.042,48.073
293,97.331,24116.280,24116.280,24863.268,16732.212,11158.682,6380.475,5746.108,929.674,542.323,59.212,10.576,2.069,33.984
294,97.709,23505.386,23505.386,24635.057,16683.916,11040.654,6351.907,5680.939,932.900,533.618,58.362,10.633,2.096,23.785
295,98.088,23103.642,23103.642,24442.660,16635.619,10935.706,6326.974,5631.298,935.960,525.628,57.641,10.686,2.123,16.482
296,98.467,23134.381,23134.381,24283.806,16587.323,10843.766,6305.589,5595.806,938.847,518.398,57.042,10.737,2.151,11.307
297,98.846,22651.653,22651.653,24155.859,16539.026,10764.421,6287.587,5572.973,941.559,511.953,56.560,10.785,2.179,7.680
298,99.224,22600.402,22600.402,24055.837,16490.730,10696.947,6272.733,5561.218,944.092,506.298,56.185,10.830,2.208,5.164
299,99.603,22049.972,22049.972,23980.458,16442.433,10640.350,6260.731,5558.895,946.443,501.419,55.910,10.872,2.238,3.438
300,99.982,21581.571,21581.571,23926.182,16394.137,10593.409,6251.234,5564.318,948.605,497.287,55.722,10.911,2.269,2.266
301,100.360,21872.802,21872.802,23889.282,16345.840,10554.721,6243.851,5575.786,950.568,493.857,55.611,10.947,2.301,1.479
302,100.739,21652.536,21652.536,23865.902,16297.544,10522.747,6238.162,5591.608,952.322,491.070,55.564,10.980,2.334,0.955
303,101.117,21677.445,21677.445,23852.139,16249.247,10495.861,6233.727,5610.130,953.849,488.857,55.567,11.009,2.367,0.611
304,101.496,21709.936,21709.936,23844.111,16200.951,10472.392,6230.098,5629.761,955.133,487.140,55.607,11.035,2.400,0.387
305,101.874,21739.247,21739.247,23838.041,16152.654,10450.672,6226.827,5648.998,956.152,485.832,55.670,11.056,2.433,0.243
306,102.253,21440.054,21440.054,23830.329,16104.358,10429.073,6223.481,5666.455,956.886,484.843,55.742,11.073,2.465,0.151
307,102.631,21494.161,21494.161,23817.622,16056.061,10406.051,6219.652,5680.883,957.312,484.079,55.812,11.085,2.495,0.092
308,103.010,21360.372,21360.372,23796.884,16007.765,10380.177,6214.962,5691.190,957.410,483.448,55.865,11.092,2.525,0.056
309,103.388,21636.089,21636.089,23765.453,15959.468,10350.171,6209.074,5696.461,957.160,482.856,55.892,11.094,2.552,0.034
310,103.766,21353.735,21353.735,23721.087,15911.172,10314.929,6201.698,5695.969,956.547,482.216,55.882,11.090,2.576,0.020
311,104.145,20988.412,20988.412,23662.008,15862.875,10273.544,6192.597,5689.186,955.560,481.444,55.827,11.081,2.597,0.012
312,104.523,20794.845,20794.845,23586.921,15814.579,10225.325,6181.590,5675.780,954.193,480.467,55.719,11.066,2.615,0.007
313,104.901,20859.359,20859.359,23495.032,15766.282,10169.805,6168.555,5655.621,952.444,479.218,55.552,11.046,2.629,0.004
314,105.279,20959.220,20959.220,23386.044,15717.986,10106.746,6153.428,5628.767,950.320,477.641,55.324,11.020,2.639,0.002
315,105.657,20913.426,20913.426,23260.139,15669.689,10036.137,6136.203,5595.452,947.833,475.691,55.031,10.988,2.644,0.001
316,106.036,20706.839,20706.839,23117.952,15621.393,9958.187,6116.929,5556.070,945.002,473.337,54.674,10.952,2.645,0.001
317,106.414,21148.925,21148.925,22960.532,15573.096,9873.306,6095.703,5511.152,941.849,470.558,54.255,10.911,2.641,0.000
318,106.792,20677.892,20677.892,22789.286,15524.800,9782.091,6072.670,5461.343,938.406,467.347,53.775,10.865,2.632,0.000
319,107.170,20293.903,20293.903,22605.920,15476.503,9685.296,6048.010,5407.369,934.705,463.709,53.241,10.816,2.619,0.000
320,107.548,20253.822,20253.822,22412.376,15428.207,9583.807,6021.934,5350.016,930.785,459.659,52.656,10.764,2.600,0.000
321,107.926,20101.666,20101.666,22210.757,15379.910,9478.607,5994.676,5290.096,926.685,455.223,52.029,10.710,2.577,0.000
322,108.304,19739.355,19739.355,22003.261,15331.614,9370.749,5966.484,5228.422,922.445,450.437,51.366,10.653,2.550,0.000
323,108.682,19619.197,19619.197,21792.109,15283.317,9261.317,5937.610,5165.784,918.108,445.344,50.677,10.596,2.519,0.000
324,109.059,19575.353,19575.353,21579.479,15235.021,9151.398,5908.308,5102.922,913.714,439.993,49.970,10.537,2.485,0.000
325,109.437,19196.571,19196.571,21367.455,15186.724,9042.051,5878.823,5040.512,909.301,434.438,49.253,10.478,2.447,0.000
326,109.815,19377.635,19377.635,21157.967,15138.428,8934.282,5849.385,4979.148,904.905,428.733,48.536,10.420,2.406,0.000
327,110.193,19006.971,19006.971,20952.759,15090.132,8829.022,5820.204,4919.333,900.559,422.938,47.828,10.362,2.363,0.000
328,110.571,18945.135,18945.135,20753.355,15041.835,8727.105,5791.469,4861.475,896.290,417.107,47.136,10.305,2.318,0.000
329,110.948,18726.121,18726.121,20561.042,14993.539,8629.262,5763.340,4805.881,892.123,411.297,46.469,10.250,2.272,0.000
330,111.326,18543.867,18543.867,20376.860,14945.242,8536.106,5735.953,4752.764,888.076,405.558,45.834,10.196,2.225,0.000
331,111.704,18624.039,18624.039,20201.601,14896.946,8448.134,5709.412,4702.245,884.166,399.938,45.237,10.145,2.177,0.000
332,112.081,18576.574,18576.574,20035.824,14848.649,8365.725,5683.795,4654.366,880.401,394.479,44.684,10.095,2.130,0.000
333,112.459,18295.987,18295.987,19879.867,14800.353,8289.148,5659.154,4609.097,876.789,389.220,44.182,10.048,2.084,0.000
334,112.837,18095.766,18095.766,19733.876,14752.056,8218.567,5635.514,4566.352,873.332,384.190,43.734,10.002,2.038,0.000
335,113.214,18176.867,18176.867,19597.825,14703.760,8154.054,5612.880,4526.001,870.028,379.417,43.345,9.959,1.994,0.000
336,113.592,18282.530,18282.530,19471.551,14655.463,8095.604,5591.235,4487.884,866.874,374.919,43.018,9.919,1.952,0.000
337,113.969,17891.175,17891.175,19354.785,14607.167,8043.145,5570.548,4451.823,863.864,370.712,42.758,9.880,1.911,0.000
338,114.347,18249.157,18249.157,19247.180,14558.870,7996.553,5550.772,4417.634,860.988,366.804,42.568,9.843,1.873,0.000
339,114.724,18303.655,18303.655,19148.339,14510.574,7955.668,5531.853,4385.141,858.237,363.200,42.450,9.808,1.838,0.000
340,115.102,18147.261,18147.261,19057.846,14462.277,7920.305,5513.728,4354.178,855.602,359.901,42.409,9.775,1.806,0.000
341,115.479,17811.187,17811.187,18975.281,14413.981,7890.267,5496.330,4324.602,853.069,356.902,42.449,9.743,1.776,0.000
342,115.856,17891.398,17891.398,18900.244,14365.684,7865.354,5479.589,4296.296,850.629,354.199,42.573,9.713,1.749,0.000
343,116.234,18048.556,18048.556,18832.365,14317.388,7845.371,5463.436,4269.169,848.271,351.781,42.786,9.684,1.725,0.000
344,116.611,17891.699,17891.699,18771.315,14269.091,7830.133,5447.805,4243.159,845.983,349.639,43.093,9.656,1.704,0.000
345,116.988,17846.915,17846.915,18716.810,14220.795,7819.471,5432.631,4218.234,843.755,347.759,43.501,9.630,1.687,0.000
346,117.365,17789.350,17789.350,18668.613,14172.498,7813.231,5417.855,4194.385,841.579,346.129,44.016,9.604,1.672,0.000
347,117.743,17891.305,17891.305,18626.527,14124.202,7811.276,5403.422,4171.626,839.447,344.732,44.645,9.579,1.660,0.000
348,118.120,18220.979,18220.979,18590.395,14075.905,7813.479,5389.283,4149.986,837.350,343.556,45.395,9.555,1.651,0.000
349,118.497,18045.790,18045.790,18560.087,14027.609,7819.724,5375.395,4129.511,835.282,342.584,46.275,9.531,1.645,0.000
350,118.874,17969.484,17969.484,18535.492,13979.312,7829.898,5361.719,4110.252,833.239,341.801,47.294,9.508,1.642,0.000
351,119.251,18025.372,18025.372,18516.503,13931.016,7843.885,5348.225,4092.263,831.214,341.193,48.458,9.485,1.642,0.000
352,119.628,18094.169,18094.169,18503.010,13882.719,7861.558,5334.884,4075.595,829.205,340.744,49.778,9.463,1.645,0.000
353,120.005,18307.708,18307.708,18494.882,13834.423,7882.774,5321.674,4060.294,827.207,340.442,51.260,9.440,1.652,0.000
354,120.382,18757.753,18757.753,18491.960,13786.126,7907.364,5308.577,4046.398,825.220,340.271,52.912,9.418,1.661,0.000
355,120.759,18432.259,18432.259,18494.041,13737.830,7935.126,5295.579,4033.929,823.240,340.218,54.740,9.396,1.675,0.000
356,121.136,18673.958,18673.958,18500.876,13689.533,7965.819,5282.668,4022.898,821.267,340.272,56.748,9.375,1.693,0.000
357,121.513,18932.683,18932.683,18512.154,13641.237,7999.159,5269.835,4013.299,819.299,340.419,58.938,9.353,1.715,0.000
358,121.890,18852.560,18852.560,18527.502,13592.940,8034.811,5257.075,4005.111,817.336,340.648,61.312,9.331,1.742,0.000
359,122.267,18908.747,18908.747,18546.482,13544.644,8072.390,5244.382,3998.297,815.377,340.950,63.866,9.309,1.775,0.000
360,122.643,18976.301,18976.301,18568.584,13496.347,8111.457,5231.752,3992.806,813.423,341.312,66.596,9.287,1.814,0.000
361,123.020,18783.468,18783.468,18616.302,13471.117,8161.081,5226.174,3993.533,812.545,342.161,69.533,9.277,1.862,0.000
362,123.397,19370.516,19370.516,18665.934,13445.888,8211.164,5220.655,3995.445,811.672,343.052,72.626,9.266,1.918,0.000
363,123.774,19289.403,19289.403,18716.789,13420.658,8261.122,5215.196,3998.456,810.804,343.978,75.857,9.255,1.984,0.000
364,124.150,19430.294,19430.294,18768.128,13395.428,8310.337,5209.793,4002.475,809.942,344.932,79.208,9.244,2.060,0.000
365,124.527,19346.494,19346.494,18819.177,13370.198,8358.160,5204.446,4007.407,809.085,345.907,82.655,9.233,2.148,0.000
366,124.904,19677.198,19677.198,18869.140,13344.969,8403.927,5199.152,4013.153,808.234,346.896,86.172,9.222,2.250,0.000
367,125.280,19855.090,19855.090,18917.209,13319.739,8446.964,5193.908,4019.614,807.390,347.894,89.727,9.210,2.366,0.000
368,125.657,19857.382,19857.382,18962.582,13294.509,8486.609,5188.712,4026.693,806.553,348.895,93.288,9.199,2.498,0.000
369,126.033,19759.282,19759.282,19004.480,13269.279,8522.218,5183.559,4034.295,805.723,349.895,96.818,9.187,2.649,0.000
370,126.410,20176.071,20176.071,19042.158,13244.050,8553.181,5178.448,4042.330,804.900,350.890,100.279,9.175,2.819,0.000
371,126.786,20304.899,20304.899,19074.926,13218.820,8578.938,5173.372,4050.714,804.086,351.877,103.631,9.163,3.011,0.000
372,127.163,20701.915,20701.915,19102.159,13193.590,8598.990,5168.327,4059.366,803.279,352.852,106.833,9.151,3.226,0.000
373,127.539,20576.826,20576.826,19123.313,13168.360,8612.913,5163.308,4068.216,802.481,353.813,109.845,9.139,3.465,0.000
374,127.916,20431.629,20431.629,19137.935,13143.131,8620.364,5158.310,4077.197,801.690,354.757,112.626,9.127,3.730,0.000
375,128.292,20475.716,20475.716,19145.675,13117.901,8621.098,5153.327,4086.251,800.908,355.682,115.139,9.114,4.022,0.000
376,128.668,20607.863,20607.863,19146.288,13092.671,8614.965,5148.353,4095.324,800.133,356.587,117.348,9.102,4.342,0.000
377,129.045,20454.231,20454.231,19139.647,13067.441,8601.923,5143.381,4104.372,799.366,357.470,119.220,9.089,4.691,0.000
378,129.421,20580.877,20580.877,19125.737,13042.212,8582.032,5138.406,4113.354,798.606,358.331,120.727,9.077,5.070,0.000
379,129.797,20737.212,20737.212,19104.657,13016.982,8555.460,5133.422,4122.235,797.853,359.167,121.845,9.064,5.477,0.000
380,130.174,20447.327,20447.327,19076.620,12991.752,8522.473,5128.422,4130.985,797.106,359.979,122.556,9.052,5.914,0.000
381,130.550,20145.760,20145.760,19041.938,12966.522,8483.433,5123.399,4139.577,796.365,360.765,122.848,9.039,6.379,0.000
382,130.926,20138.513,20138.513,19001.024,12941.292,8438.788,5118.349,4147.988,795.629,361.526,122.714,9.027,6.870,0.000
383,131.302,20313.326,20313.326,18954.371,12916.063,8389.062,5113.266,4156.199,794.896,362.259,122.155,9.014,7.386,0.000
384,131.678,20454.752,20454.752,18902.547,12890.833,8334.843,5108.143,4164.193,794.167,362.966,121.176,9.002,7.925,0.000
385,132.054,20043.346,20043.346,18846.178,12865.603,8276.769,5102.976,4171.954,793.441,363.646,119.789,8.989,8.482,0.000
386,132.431,20147.190,20147.190,18785.933,12840.373,8215.515,5097.759,4179.467,792.716,364.298,118.014,8.977,9.055,0.000
387,132.807,19953.294,19953.294,18722.510,12815.144,8151.779,5092.488,4186.721,791.991,364.921,115.873,8.964,9.640,0.000
388,133.183,19929.924,19929.924,18656.621,12789.914,8086.264,5087.160,4193.703,791.266,365.516,113.396,8.952,10.231,0.000
389,133.559,19497.229,19497.229,18588.975,12764.684,8019.671,5081.769,4200.404,790.539,366.082,110.615,8.939,10.824,0.000
390,133.935,19335.737,19335.737,18520.269,12739.454,7952.677,5076.313,4206.813,789.809,366.619,107.566,8.927,11.412,0.000
391,134.310,19524.076,19524.076,18451.171,12714.225,7885.932,5070.790,4212.921,789.077,367.127,104.287,8.915,11.991,0.000
392,134.686,19379.689,19379.689,18382.312,12688.995,7820.045,5065.197,4218.720,788.339,367.604,100.820,8.902,12.553,0.000
393,135.062,19045.278,19045.278,18314.276,12663.765,7755.574,5059.532,4224.201,787.596,368.051,97.206,8.890,13.093,0.000
394,135.438,18907.438,18907.438,18247.590,12638.535,7693.023,5053.794,4229.359,786.847,368.468,93.487,8.878,13.604,0.000
395,135.814,18975.501,18975.501,18182.726,12613.306,7632.834,5047.982,4234.187,786.090,368.854,89.703,8.865,14.079,0.000
396,136.190,18966.443,18966.443,18120.090,12588.076,7575.386,5042.097,4238.680,785.326,369.209,85.894,8.853,14.514,0.000
397,136.566,18840.545,18840.545,18060.023,12562.846,7520.993,5036.139,4242.836,784.552,369.532,82.097,8.841,14.902,0.000
398,136.941,18698.438,18698.438,18002.802,12537.616,7469.906,5030.108,4246.651,783.769,369.825,78.347,8.829,15.237,0.000
399,137.317,18328.521,18328.521,17948.644,12512.387,7422.313,5024.006,4250.126,782.975,370.086,74.675,8.816,15.516,0.000
400,137.693,18540.246,18540.246,17897.702,12487.157,7378.343,5017.835,4253.260,782.171,370.316,71.110,8.804,15.733,0.000
401,138.068,18271.810,18271.810,17850.078,12461.927,7338.073,5011.597,4256.055,781.354,370.516,67.675,8.792,15.887,0.000
402,138.444,18452.456,18452.456,17805.821,12436.697,7301.529,5005.294,4258.515,780.526,370.685,64.390,8.780,15.973,0.000
